"listing_id","suburb","tipo","quartos","banheiros","camas","hospedes","dias_calendario","preco_medio","limpeza","min_noites","n_reviews","guest_favorite","instant_book","professional","superhost","star_rating","months_host"
"1233973103621276698","Centro","apartamento","1","1","2","3","69","405.56","160","0","22","true","true","true","false","4.91","1"
"41270247","Meia Praia","apartamento","3","2","3","9","27","605.96","250","0","18","true","false","false","true","4.89","2"
"1285538056394050628","Centro","apartamento","2","2","5","7","97","1041.52","240","0","3","false","true","true","false","4.67","1"
"21695053","Meia Praia","apartamento","3","3","7","8","82","755.32","450","0","78","false","true","false","true","4.88","2"
"1173260792743932663","Meia Praia","apartamento","3","2","4","7","36","1159.87","270","0","2","false","true","true","true","5","7"
"1100720037663116812","Centro","apartamento","3","3","3","6","66","1120.8","500","0","15","true","true","true","false","4.87","1"
"47402735","Centro","apartamento","2","2","5","6","66","462.03","610","0","6","false","true","false","false","5","0"
"837646263953285868","Meia Praia","apartamento","2","2","3","7","68","467.78","250","0","24","true","false","false","true","5","1"
"1188476386889166335","Centro","apartamento","1","2","2","4","79","596.94","190","0","12","true","true","true","false","4.75","1"
"53154219","Meia Praia","apartamento","2","2","3","5","87","624.74","300","0","27","true","false","false","false","4.85","2"
"46220279","Meia Praia","apartamento","3","2","5","8","80","674.09","350","0","24","true","false","false","true","4.88","2"
"35934720","Canto da Praia","apartamento","2","1","2","4","10","500","250","0","14","true","false","false","false","4.93","6"
"28075525","Meia Praia","apartamento","2","2","2","6","36","450.07","250","0","20","true","false","false","true","4.95","2"
"739663897909156017","Meia Praia","apartamento","2","2","4","5","72","720.83","0","0","14","true","false","false","false","4.93","2"
"39745810","Meia Praia","apartamento","4","5","3","8","89","2352.58","700","0","0","false","false","false","false","0","2"
"1161927707286622818","Centro","apartamento","1","1","1","2","38","247.56","250","0","27","true","true","false","true","5","10"
"1006396584243125090","Centro","apartamento","1","1","2","4","83","558.51","60","0","50","false","true","true","true","4.8","0"
"26026295","Meia Praia","apartamento","2","2","3","5","27","438.7","250","0","150","true","true","false","true","4.83","4"
"964579064376617710","Meia Praia","apartamento","3","0","3","8","74","848.5","456","0","4","false","true","true","false","5","1"
"794996321339600522","Meia Praia","apartamento","2","2","2","6","67","392.04","250","0","8","true","true","false","false","5","3"
"44075219","Centro","apartamento","3","3","6","8","14","2654.43","0","0","17","false","<NA>","","true","4.88","7"
"52619006","Centro","apartamento","2","2","3","6","58","499.66","260","0","70","true","false","false","true","5","3"
"795757968903961791","Casa Branca","apartamento","2","1","3","3","73","356.73","0","0","12","false","true","false","false","4.67","1"
"904512525045117852","Meia Praia","apartamento","3","2","4","8","43","544.54","180","0","41","true","false","false","true","5","11"
"32697747","Meia Praia","apartamento","2","2","3","5","34","362","300","0","65","false","false","false","false","4.89","8"
"53175731","Meia Praia","apartamento","3","2","7","7","101","1032.66","360","0","7","true","false","false","false","5","10"
"34866449","Meia Praia","apartamento","3","2","4","8","74","482.64","150","0","23","true","false","false","false","4.83","7"
"17034886","Meia Praia","casa","2","2","6","16","46","832.75","100","0","29","false","false","false","false","4.76","7"
"1174263938200349649","Centro","apartamento","1","1","1","2","89","570.12","250","0","22","true","false","false","true","4.91","11"
"1183418487997408853","Centro","apartamento","1","1","2","4","63","599.97","190","0","20","false","true","true","false","4.75","1"
"53492577","Meia Praia","apartamento","3","2","3","8","28","292.5","300","0","15","true","true","false","false","4.93","1"
"1034873975277447845","Meia Praia","apartamento","3","4","3","6","62","917.52","456","0","16","true","true","true","false","4.88","1"
"29008738","Meia Praia","apartamento","4","3","4","10","56","574.91","297","0","46","true","false","false","true","5","3"
"1016100494032497541","Sertaozinho","casa","1","1","1","2","78","370.69","100","0","34","true","false","true","true","4.94","2"
"44153810","Alto Sao Bento","apartamento","2","1","3","4","48","188.38","200","0","35","true","false","false","false","4.91","1"
"46990438","Centro","apartamento","2","3","4","6","60","532.64","300","0","17","true","false","false","false","5","1"
"16527828","Meia Praia","apartamento","4","3","8","8","87","1055.79","350","0","18","false","false","false","false","4.83","0"
"1083301106167776779","Morretes","apartamento","3","2","4","8","30","476.67","250","0","16","true","false","false","true","5","11"
"1188339469325210376","Centro","apartamento","1","1","2","4","73","605.96","190","0","22","true","true","true","false","4.95","1"
"46604700","Ilhota","apartamento","1","1","2","4","87","350.74","100","0","33","true","true","false","true","5","0"
"1226846054624436877","Centro","apartamento","2","1","3","6","93","728.21","240","0","7","false","true","true","false","4.86","1"
"40191152","Meia Praia","apartamento","4","5","4","10","76","1999.75","250","0","6","false","true","false","false","5","1"
"30494198","Meia Praia","apartamento","3","2","4","7","89","460.44","280","0","29","false","false","false","false","4.79","1"
"618943952389206201","Meia Praia","apartamento","2","2","5","6","80","515.58","360","0","13","false","false","false","false","4.85","8"
"34540951","Meia Praia","apartamento","3","3","5","8","70","598.36","400","0","67","true","false","false","true","4.87","10"
"53458717","Meia Praia","apartamento","3","2","4","6","51","391.76","200","0","11","true","false","false","true","5","1"
"41404141","Meia Praia","apartamento","3","2","4","6","68","699.71","180","0","5","false","false","false","false","5","0"
"47325492","Meia Praia","apartamento","3","3","3","8","89","668.53","150","0","11","true","true","false","false","5","0"
"31055581","Meia Praia","apartamento","2","2","5","6","69","421.51","315","0","66","false","false","false","false","4.79","10"
"725867973010290782","Meia Praia","apartamento","2","2","4","6","66","501.33","300","0","26","true","false","false","true","5","6"
"39394644","Meia Praia","apartamento","3","2","5","8","90","762.34","300","0","5","false","false","false","false","5","3"
"29800671","Meia Praia","apartamento","3","2","4","8","75","560.24","196","0","120","false","false","false","true","4.8","0"
"1329787295308110610","Centro","apartamento","2","1","3","5","71","935","220","0","0","false","true","true","false","0","1"
"46088002","Meia Praia","apartamento","2","3","3","5","58","648","200","0","103","true","false","true","true","4.83","0"
"1147824179020677628","Centro","apartamento","1","1","2","4","49","464.17","140","0","11","true","false","false","false","5","9"
"1264729892004302735","Centro","apartamento","1","2","2","4","35","455.84","190","0","0","false","false","false","false","0","3"
"40560834","Centro","apartamento","2","2","7","9","90","706.79","60","0","293","true","true","true","true","4.86","0"
"29302246","Casa Branca","apartamento","2","1","4","5","58","394.72","180","0","56","false","false","true","false","4.91","2"
"1002785860497857801","Meia Praia","apartamento","3","2","3","6","80","590.79","0","0","12","true","<NA>","","true","5","0"
"627388721154300829","Meia Praia","apartamento","3","4","3","8","26","432.69","270","0","38","true","false","false","false","4.87","7"
"816613605644920543","Centro","casa","4","5","10","12","92","1980.43","0","0","5","true","false","false","false","5","11"
"1321022086036905023","Centro","apartamento","2","1","2","5","91","919.5","220","0","0","false","true","true","false","0","1"
"1207940918769840398","Centro","apartamento","1","1","1","2","77","399.95","150","0","2","false","true","true","false","5","1"
"40576710","Meia Praia","casa","4","2","8","10","59","541.53","300","0","10","false","false","false","false","4.8","1"
"956676934234107014","Meia Praia","apartamento","3","2","6","9","24","582","210","0","47","true","false","false","true","4.94","4"
"52348108","Meia Praia","apartamento","2","2","3","6","43","530.23","250","0","25","false","false","false","false","4.76","3"
"983188724209547131","Meia Praia","apartamento","3","0","3","8","74","863.14","300","0","13","true","true","false","true","4.85","1"
"1053030252161966865","Casa Branca","apartamento","2","1","2","6","83","276.72","80","0","5","true","false","false","false","5","0"
"47543180","Centro","casa","2","1","2","5","38","237.83","150","0","42","false","false","false","true","4.81","0"
"1074031328011239995","Varzea","casa","5","1","7","15","102","1944.57","300","0","4","false","false","false","false","5","11"
"786807324710664147","Meia Praia","apartamento","4","4","4","8","52","1141.77","200","0","13","true","true","true","true","4.85","5"
"47254288","Meia Praia","apartamento","3","2","3","6","72","497.92","249","0","38","true","false","false","false","4.97","0"
"965310801955633109","Meia Praia","apartamento","2","2","2","6","63","477.22","250","0","14","true","false","false","true","5","0"
"30085847","Meia Praia","apartamento","2","2","3","5","86","541.4","290","0","34","true","false","false","false","4.88","1"
"667324814851452653","Meia Praia","apartamento","3","3","3","12","67","918.91","250","0","6","false","false","false","false","5","1"
"39145712","Morretes","apartamento","3","2","3","8","31","847.32","150","0","166","true","true","false","true","4.9","3"
"21545686","Centro","apartamento","2","1","3","5","72","320.25","120","0","92","false","true","false","true","4.76","2"
"16177778","Meia Praia","apartamento","3","3","4","8","92","756.54","300","0","9","false","false","false","true","5","2"
"40910065","Meia Praia","apartamento","0","1","5","8","88","604.71","300","0","10","false","false","false","false","5","0"
"725205326528652381","Meia Praia","casa","3","2","3","7","5","600","100","0","20","false","false","false","true","4.85","3"
"956398979498945273","Meia Praia","apartamento","3","3","3","8","39","467.23","250","0","17","true","false","false","true","5","3"
"15980018","Centro","apartamento","2","2","6","5","22","400","130","0","103","true","false","false","true","4.9","1"
"1233994658216308874","Centro","apartamento","1","1","2","3","61","406.98","180","0","16","false","true","true","false","4.38","1"
"769616108652112172","Meia Praia","apartamento","2","2","3","6","33","363.33","280","0","14","true","true","false","true","5","1"
"1187558666042801587","Meia Praia","apartamento","3","2","3","6","71","657.37","400","0","7","true","true","true","false","5","1"
"53240300","Meia Praia","apartamento","3","3","3","14","79","999.24","350","0","15","true","false","false","false","4.93","2"
"49824103","Meia Praia","apartamento","3","2","3","8","47","470.74","250","0","43","true","true","false","false","4.93","7"
"22421606","Morretes","casa","2","1","8","11","47","449.51","100","0","27","false","false","false","false","4.85","7"
"45803876","Meia Praia","apartamento","3","3","3","7","78","520.94","260","0","40","true","false","false","true","5","4"
"772706520794806760","Varzea","casa","1","1","4","4","9","450","50","0","19","true","true","false","true","5","1"
"54365625","Ilhota","casa","3","2","3","8","81","670.8","180","0","10","false","false","false","false","4.3","11"
"1045459185575382038","Morretes","apartamento","2","2","2","5","93","538.82","200","0","15","true","false","false","true","5","1"
"43712530","Meia Praia","apartamento","3","3","3","7","21","701","400","0","15","true","false","false","true","5","7"
"836415940545761422","Meia Praia","apartamento","1","1","1","4","60","521.59","200","0","14","true","false","false","true","4.93","6"
"46769078","Meia Praia","apartamento","3","3","3","8","93","900.54","300","0","13","true","false","false","false","4.92","0"
"805726391815686158","Tabuleiro dos Oliveiras","apartamento","2","2","5","5","57","389.3","200","0","6","true","false","false","false","5","11"
"47802450","Ilhota","casa","2","1","4","5","29","209.97","100","0","54","true","true","false","true","4.98","11"
"837846012155525926","Meia Praia","apartamento","3","2","5","9","44","411.36","350","0","10","false","false","false","false","4.6","10"
"46878566","Centro","apartamento","3","3","3","6","81","498.25","250","0","20","false","false","false","false","4.8","4"
"53445765","Meia Praia","apartamento","2","2","2","6","58","419.29","200","0","24","true","true","false","true","5","1"
"39316910","Meia Praia","apartamento","4","3","4","10","15","684","300","0","52","true","false","false","false","4.79","3"
"1042032092670718662","Meia Praia","apartamento","1","1","1","4","29","412.48","140","0","11","true","false","false","false","4.91","9"
"14872547","Meia Praia","apartamento","2","2","2","5","64","613.27","230","0","32","false","false","false","true","4.69","2"
"914342944500490787","Meia Praia","apartamento","3","4","3","8","42","694.12","300","0","5","true","false","false","true","5","2"
"40532740","Meia Praia","apartamento","2","2","5","6","40","309.62","200","0","28","true","true","false","true","4.96","1"
"802922826036667371","Meia Praia","apartamento","3","3","4","8","64","1210.94","300","0","15","true","false","false","true","5","11"
"39837626","Meia Praia","apartamento","3","3","3","6","23","461.96","350","0","22","true","false","false","false","5","1"
"46036384","Morretes","apartamento","2","2","3","6","58","343.62","150","0","51","true","false","false","true","4.92","2"
"39972515","Meia Praia","apartamento","2","1","3","6","59","333.93","200","0","140","true","false","false","true","4.83","11"
"1037004838842410100","Meia Praia","apartamento","1","1","2","3","35","310.79","120","0","12","false","true","false","true","4.58","3"
"828036946101813387","Morretes","apartamento","2","2","4","6","24","344.25","260","0","12","true","false","false","true","5","0"
"1234084273027568746","Centro","apartamento","1","1","2","3","60","405.19","180","0","13","false","true","true","false","4.77","1"
"939218400123538892","Casa Branca","apartamento","2","1","3","5","34","444.12","120","0","6","true","true","false","false","5","5"
"52646204","Meia Praia","apartamento","4","4","6","10","66","967.59","250","0","12","true","false","false","true","5","5"
"39507664","Meia Praia","apartamento","4","3","4","8","39","407.13","275","0","50","true","false","false","true","4.84","2"
"46896012","Meia Praia","apartamento","3","2","4","8","65","616.96","350","0","14","true","true","true","false","4.93","2"
"37494985","Meia Praia","apartamento","3","3","8","6","84","881.26","350","0","22","false","false","false","false","4.64","5"
"673826267743797671","Meia Praia","apartamento","3","4","3","8","27","729.59","300","0","14","true","false","false","true","4.93","2"
"16105751","Centro","apartamento","2","2","2","4","31","275.06","250","0","138","true","true","false","true","4.86","1"
"980365989956218871","Meia Praia","apartamento","3","3","3","9","73","1528.62","449","0","10","true","true","true","true","4.9","4"
"39583346","Meia Praia","apartamento","3","3","3","6","50","555","250","0","60","true","true","false","true","4.98","2"
"1274533646308060247","Morretes","apartamento","2","2","2","4","86","652.19","369","0","4","false","true","true","false","5","1"
"792096103347120988","Tabuleiro dos Oliveiras","apartamento","2","2","2","6","59","484.77","250","0","15","true","false","false","false","5","0"
"678242953903453952","Meia Praia","apartamento","2","2","3","6","49","353.81","200","0","10","true","true","false","true","5","5"
"47172145","Centro","apartamento","3","3","4","9","74","616.34","300","0","5","false","false","false","false","5","0"
"18735821","Meia Praia","apartamento","2","2","3","8","44","250.61","250","0","10","false","false","false","false","4.2","2"
"38262480","Meia Praia","apartamento","4","3","5","8","27","1205.56","250","0","45","true","true","false","true","4.87","4"
"612245203931813020","Meia Praia","apartamento","4","3","4","9","66","798.45","300","0","24","true","false","false","true","4.92","8"
"1292815457899461748","Centro","apartamento","2","1","2","4","72","770.01","240","0","4","false","true","true","false","5","1"
"525472560929976068","Meia Praia","apartamento","3","3","3","8","87","1077.13","350","0","18","true","true","false","false","4.94","0"
"38998610","Meia Praia","casa","1","1","2","3","68","195","100","0","13","false","false","false","false","4.85","3"
"836385234465202348","Meia Praia","apartamento","3","4","4","7","48","1101.17","380","0","16","true","true","true","true","5","1"
"826063757882656916","Meia Praia","apartamento","1","1","3","4","82","621.4","200","0","45","true","true","false","true","5","10"
"1047723626454445067","Meia Praia","apartamento","3","3","3","8","104","1653.7","0","0","7","true","true","false","false","5","1"
"48158176","Meia Praia","apartamento","2","2","2","6","33","371.36","280","0","33","true","true","false","true","4.91","11"
"684782448665574114","Meia Praia","apartamento","3","2","6","9","60","601.5","250","0","29","true","false","false","true","5","3"
"679166677359467385","Meia Praia","apartamento","3","2","4","10","79","1130.67","350","0","7","true","false","true","false","5","0"
"8936081","Meia Praia","apartamento","2","2","4","5","27","493.04","250","0","35","false","false","false","false","4.89","2"
"32606991","Meia Praia","apartamento","3","3","4","8","77","569.64","190","0","22","false","false","false","false","4.77","10"
"831740758559247685","Meia Praia","apartamento","3","2","5","5","34","804.12","350","0","21","true","false","false","false","5","10"
"53738511","Meia Praia","apartamento","2","1","4","5","64","466","200","0","81","false","false","true","true","4.83","0"
"681139047695558927","Morretes","apartamento","2","2","2","4","47","229.47","260","0","22","false","true","false","false","4.73","1"
"22245880","Meia Praia","apartamento","3","3","6","8","72","1341.16","250","0","63","true","false","true","false","4.9","0"
"21780661","Casa Branca","apartamento","2","1","3","4","63","478.25","200","0","20","true","true","false","false","4.9","1"
"621626596784793972","Meia Praia","apartamento","3","2","6","8","43","524.42","310","0","39","true","false","false","true","5","3"
"21436592","Meia Praia","apartamento","3","3","3","9","67","528.81","350","0","18","false","false","false","false","4.72","2"
"815806026505024003","Meia Praia","apartamento","3","2","3","9","33","897.21","250","0","7","true","false","false","false","5","11"
"1077396104359577731","Meia Praia","apartamento","3","2","3","6","20","599.2","30","0","9","true","true","false","false","4.78","11"
"1082746592587689161","Tabuleiro dos Oliveiras","apartamento","3","2","3","6","44","591.65","300","0","10","true","true","true","true","5","1"
"780376166619260652","Meia Praia","apartamento","3","3","4","6","44","529.45","250","0","5","false","true","false","false","5","1"
"639163267116212627","Tabuleiro dos Oliveiras","outros","1","1","1","2","8","100","0","0","23","true","<NA>","","true","5","3"
"38638326","Meia Praia","apartamento","3","3","4","6","80","652.41","300","0","106","true","false","false","true","4.98","1"
"1311575286815584867","Tabuleiro dos Oliveiras","apartamento","2","2","5","6","82","790.96","210","0","1","false","true","true","true","5","7"
"760805979001764233","Meia Praia","casa","3","1","3","9","3","650","280","0","9","true","false","false","false","4.78","0"
"45480718","Meia Praia","apartamento","3","2","4","8","12","361.54","250","0","34","true","false","false","true","4.76","3"
"799251513158018593","Morretes","apartamento","3","2","4","6","60","552.2","250","0","26","true","false","false","true","4.96","0"
"785658004981722606","Tabuleiro dos Oliveiras","apartamento","2","2","2","6","79","735.82","200","0","10","true","true","false","false","5","0"
"49050392","Meia Praia","apartamento","3","2","3","8","46","741.3","150","0","44","true","false","false","false","4.95","0"
"869504505210568410","Centro","apartamento","2","2","2","5","80","1162.5","350","0","6","true","false","false","false","5","8"
"746451645715267085","Meia Praia","apartamento","3","3","3","9","91","973.81","400","0","7","true","false","false","false","5","2"
"1203140233522044896","Centro","apartamento","1","1","2","4","88","465.57","180","0","13","true","false","false","true","5","5"
"23779860","Meia Praia","apartamento","3","2","4","12","32","406.25","200","0","14","false","false","false","false","4.57","9"
"54246694","Meia Praia","apartamento","3","3","5","8","89","710.11","300","0","10","true","true","false","false","5","0"
"22190101","Meia Praia","apartamento","2","1","3","7","46","271.74","200","0","38","true","false","false","false","4.89","1"
"42515348","Meia Praia","apartamento","4","3","7","12","32","837.5","250","0","28","true","false","false","true","5","3"
"41590719","Meia Praia","apartamento","2","1","4","6","73","407.58","250","0","58","true","false","false","true","4.93","2"
"53899162","Meia Praia","apartamento","2","1","4","7","72","298.21","180","0","20","false","false","false","true","4.9","8"
"37153670","Meia Praia","apartamento","3","2","5","8","53","386.8","200","0","25","true","false","false","false","4.92","2"
"46451253","Meia Praia","apartamento","3","2","3","7","71","574.06","250","0","10","true","false","false","false","5","7"
"1053132609735844516","Meia Praia","apartamento","3","2","5","10","11","938.64","300","0","17","false","false","false","true","4.94","1"
"604521043281534642","Centro","apartamento","4","3","5","7","27","927.41","300","0","40","true","false","false","true","4.95","8"
"30271062","Meia Praia","apartamento","2","1","3","6","76","534.49","250","0","6","false","false","false","false","5","11"
"1207992119242235910","Centro","apartamento","1","1","1","2","89","387.56","150","0","3","false","true","true","false","5","1"
"25104649","Meia Praia","apartamento","4","3","6","12","57","714.98","250","0","43","true","false","false","true","4.98","2"
"30785010","Meia Praia","apartamento","2","2","2","6","58","513.36","280","0","46","false","false","false","false","4.83","0"
"1242002119123644781","Meia Praia","apartamento","4","4","11","6","90","5622.66","0","0","0","false","false","false","false","0","7"
"47052262","Centro","apartamento","3","2","1","7","69","440.36","610","0","19","true","true","false","false","4.89","0"
"39109062","Meia Praia","apartamento","4","4","4","12","74","1488.95","450","0","12","false","false","false","false","4.92","3"
"39363955","Meia Praia","apartamento","2","1","4","7","57","395.3","200","0","6","false","false","false","false","5","2"
"1039235354309448898","Centro","apartamento","2","1","3","2","75","205.33","350","0","8","true","true","false","true","5","1"
"28429135","Meia Praia","apartamento","0","0","1","8","63","433.17","350","0","11","false","false","false","false","4.91","4"
"1023885231203292759","Meia Praia","apartamento","1","1","1","4","80","512.33","200","0","11","true","false","false","true","5","6"
"30032994","Meia Praia","apartamento","2","2","3","8","57","458.95","280","0","11","true","false","false","true","5","8"
"762916089194134311","Centro","apartamento","2","2","3","5","104","1011.54","170","0","3","false","false","false","false","5","1"
"21552865","Meia Praia","apartamento","2","2","2","6","29","761.21","200","0","49","true","true","false","true","4.96","1"
"51825638","Meia Praia","apartamento","3","2","4","6","74","657.42","50","0","8","false","true","false","false","5","3"
"17294276","Meia Praia","apartamento","4","4","5","9","47","970.53","300","0","21","false","false","false","false","4.95","10"
"16992951","Centro","apartamento","3","2","5","8","71","671.58","250","0","11","true","true","false","true","5","0"
"1011115904222911872","Meia Praia","apartamento","3","2","3","6","79","761.22","350","0","15","true","false","false","true","5","2"
"45002455","Meia Praia","apartamento","2","2","2","5","26","384.62","300","0","52","false","false","false","false","4.65","4"
"15934309","Meia Praia","apartamento","3","2","3","8","70","792.74","320","0","32","false","false","false","false","4.94","2"
"1248685472424986601","Morretes","apartamento","2","2","3","6","38","292.24","300","0","10","true","false","false","false","5","3"
"30354217","Meia Praia","apartamento","3","2","5","8","27","347.57","200","0","36","false","false","false","false","4.56","0"
"23390752","Tabuleiro dos Oliveiras","casa","7","3","8","13","78","1377.29","250","0","47","true","false","false","false","4.94","10"
"1307990676918354925","Centro","apartamento","1","1","2","4","87","607.27","190","0","3","false","true","true","false","4.67","1"
"45768161","Meia Praia","apartamento","3","2","3","6","83","684.94","300","0","22","false","false","false","false","4.82","10"
"1044223371798078486","Meia Praia","apartamento","3","3","4","8","70","801.07","250","0","6","true","false","false","false","5","3"
"1024067179174522246","Leopoldo Zarling","casa","1","1","1","2","70","215.55","100","0","14","true","false","false","true","5","0"
"883930877150990341","Meia Praia","outros","1","1","1","3","5","109","30","0","26","true","false","false","true","4.96","11"
"1197195878719681680","Centro","apartamento","1","1","1","3","76","400.77","160","0","16","false","true","true","false","4.56","1"
"806702099486447309","Meia Praia","apartamento","3","2","3","8","68","607.63","300","0","9","true","false","false","false","5","11"
"40892344","Meia Praia","apartamento","3","2","3","8","60","426.35","350","0","38","true","true","false","true","4.82","0"
"41260111","Meia Praia","apartamento","4","3","6","11","85","1888.97","400","0","6","false","false","false","false","5","7"
